fips_full,year,CDD_1mm_Wweek_in_gs_1.0,CDD_1mm_Wweek_in_gs_2.0,CDD_1mm_Wweek_in_gs_3.0,CDD_1mm_Wweek_in_gs_4.0,CDD_1mm_Wweek_in_gs_5.0,CDD_1mm_Wweek_in_gs_6.0,CDD_1mm_Wweek_in_gs_7.0,CDD_1mm_Wweek_in_gs_8.0,CDD_1mm_Wweek_in_gs_9.0,CDD_1mm_Wweek_in_gs_10.0,CDD_1mm_Wweek_in_gs_11.0,CDD_1mm_Wweek_in_gs_12.0,CDD_1mm_Wweek_in_gs_13.0,CDD_1mm_Wweek_in_gs_14.0,CDD_1mm_Wweek_in_gs_15.0,CDD_1mm_Wweek_in_gs_16.0,CDD_1mm_Wweek_in_gs_17.0,CDD_1mm_Wweek_in_gs_18.0,CDD_1mm_Wweek_in_gs_19.0,CDD_1mm_Wweek_in_gs_20.0,CDD_1mm_Wweek_in_gs_21.0,CDD_1mm_Wweek_in_gs_22.0,CDD_1mm_Wweek_in_gs_23.0,CDD_1mm_Wweek_in_gs_24.0,CDD_1mm_Wweek_in_gs_25.0,CDD_1mm_Wweek_in_gs_26.0,CDD_1mm_Wweek_in_gs_27.0,CDD_2mm_Wweek_in_gs_1.0,CDD_2mm_Wweek_in_gs_2.0,CDD_2mm_Wweek_in_gs_3.0,CDD_2mm_Wweek_in_gs_4.0,CDD_2mm_Wweek_in_gs_5.0,CDD_2mm_Wweek_in_gs_6.0,CDD_2mm_Wweek_in_gs_7.0,CDD_2mm_Wweek_in_gs_8.0,CDD_2mm_Wweek_in_gs_9.0,CDD_2mm_Wweek_in_gs_10.0,CDD_2mm_Wweek_in_gs_11.0,CDD_2mm_Wweek_in_gs_12.0,CDD_2mm_Wweek_in_gs_13.0,CDD_2mm_Wweek_in_gs_14.0,CDD_2mm_Wweek_in_gs_15.0,CDD_2mm_Wweek_in_gs_16.0,CDD_2mm_Wweek_in_gs_17.0,CDD_2mm_Wweek_in_gs_18.0,CDD_2mm_Wweek_in_gs_19.0,CDD_2mm_Wweek_in_gs_20.0,CDD_2mm_Wweek_in_gs_21.0,CDD_2mm_Wweek_in_gs_22.0,CDD_2mm_Wweek_in_gs_23.0,CDD_2mm_Wweek_in_gs_24.0,CDD_2mm_Wweek_in_gs_25.0,CDD_2mm_Wweek_in_gs_26.0,CDD_2mm_Wweek_in_gs_27.0
31035,1963,6,5,7,5,5,6,4,5,4,5,4,6,4,6,4,5,5,4,5,4,5,4,4,4,5,6,1,6,6,7,5,6,7,4,5,5,5,4,6,4,6,4,5,5,6,5,4,5,4,4,6,5,6,1
31035,1964,5,6,5,3,7,5,6,7,5,5,2,5,7,4,5,7,5,7,5,4,5,5,4,5,3,6,1,5,6,5,3,7,5,6,7,5,5,3,5,7,4,5,7,5,7,6,5,5,5,4,6,4,6,1
31035,1965,3,4,7,5,6,5,4,2,6,3,2,5,1,2,5,3,4,7,6,6,4,6,3,5,3,5,0,5,4,7,6,6,5,4,2,6,3,2,7,1,3,5,3,5,7,6,6,4,6,3,6,3,5,0
31035,1966,7,5,5,6,7,5,7,6,5,5,5,7,4,5,5,4,5,6,5,5,6,6,5,6,5,7,1,7,5,6,6,7,5,7,6,6,5,5,7,4,5,6,5,5,6,5,5,6,6,5,6,5,7,1
31035,1967,6,3,6,4,4,5,6,6,2,3,1,5,5,6,6,7,5,5,5,6,7,6,5,4,3,5,1,6,4,6,4,4,5,6,6,2,3,2,5,5,6,6,7,5,5,5,6,7,6,5,4,3,5,1
31035,1968,6,5,5,4,7,5,5,4,5,7,4,5,4,5,6,6,4,4,4,5,6,2,5,7,5,6,1,6,5,5,6,7,5,6,4,6,7,4,5,4,6,6,6,4,4,4,5,6,3,6,7,5,6,1
31035,1969,5,7,4,7,5,4,5,5,5,7,3,4,4,6,6,2,5,6,6,7,4,5,6,7,5,7,1,6,7,4,7,5,4,5,5,5,7,3,5,5,6,6,2,5,6,6,7,4,6,6,7,5,7,1
31035,1970,5,5,5,7,6,6,5,5,4,7,5,6,7,6,4,6,6,4,7,5,5,7,4,4,5,4,1,6,5,5,7,6,6,6,5,4,7,5,6,7,6,4,6,6,4,7,5,5,7,5,4,5,6,1
31035,1971,7,7,5,3,7,2,5,4,4,5,3,6,6,4,3,6,3,6,5,7,6,5,6,7,4,6,1,7,7,5,4,7,2,5,5,5,5,3,6,6,4,3,6,5,7,5,7,7,5,6,7,5,6,1
31035,1972,7,6,4,4,5,2,5,5,4,7,5,4,6,4,5,5,4,4,6,7,4,5,5,6,5,7,0,7,6,5,5,6,2,6,5,4,7,5,4,7,5,5,5,4,4,7,7,4,5,5,6,5,7,0
31035,1973,6,4,4,5,4,5,7,5,5,3,6,7,7,4,6,3,3,7,5,5,7,6,5,4,5,1,0,6,5,4,6,4,5,7,5,5,4,7,7,7,4,6,3,4,7,6,5,7,6,5,4,5,1,1
31035,1974,5,3,5,6,6,4,5,5,4,4,5,7,7,7,6,7,5,6,4,4,7,4,5,6,7,7,1,5,4,5,6,6,4,6,7,5,5,5,7,7,7,6,7,5,6,5,4,7,7,6,6,7,7,1
31035,1975,5,4,4,5,6,6,6,5,3,4,5,3,7,7,5,5,5,5,7,5,7,7,5,7,7,7,0,5,5,4,5,6,6,6,5,3,4,6,3,7,7,6,5,5,6,7,5,7,7,5,7,7,7,0
31035,1976,6,6,4,3,6,6,7,4,7,7,7,6,5,5,7,4,5,5,5,6,7,6,6,4,5,5,1,6,6,4,4,6,6,7,4,7,7,7,6,6,6,7,4,5,6,6,6,7,6,6,4,5,5,1
31035,1977,5,6,2,7,6,6,5,3,4,7,5,2,7,7,4,5,6,5,1,4,4,6,4,4,6,6,0,5,6,2,7,6,6,5,4,5,7,5,3,7,7,4,5,6,5,3,4,4,6,4,5,7,6,1
31035,1978,5,4,3,4,4,4,6,4,5,5,7,4,5,4,4,4,6,4,5,6,7,6,7,4,5,7,1,6,4,3,5,5,4,6,5,6,5,7,5,5,4,5,5,6,5,5,6,7,6,7,5,5,7,1
31035,1979,5,5,6,6,5,5,6,6,6,5,6,3,4,2,7,4,4,6,6,5,5,6,5,6,7,7,1,5,5,6,6,5,5,6,7,6,5,6,4,4,2,7,5,6,7,6,5,5,6,5,6,7,7,1
31035,1980,4,7,6,7,6,7,4,7,3,6,6,5,7,4,7,5,7,5,4,4,5,3,7,6,6,6,1,4,7,6,7,7,7,4,7,5,6,6,6,7,4,7,5,7,6,4,4,7,3,7,6,6,7,1
31035,1981,6,5,4,6,5,3,3,6,5,7,3,6,5,5,7,3,1,6,4,5,4,6,5,7,6,5,1,6,6,4,6,6,4,3,6,5,7,4,6,6,6,7,3,3,6,5,5,4,6,5,7,7,5,1
31035,1982,7,6,4,5,5,4,2,1,2,6,6,5,4,4,6,6,5,7,5,5,4,5,6,4,5,7,1,7,7,5,6,5,4,3,2,4,6,6,5,5,4,6,7,5,7,5,6,4,5,7,4,6,7,1
31035,1983,4,2,7,6,2,4,3,6,6,6,2,5,3,7,7,7,6,6,6,6,4,6,6,5,6,6,0,5,3,7,7,5,4,3,6,6,6,3,5,3,7,7,7,7,6,7,6,4,7,6,5,6,6,0
31035,1984,4,2,6,6,3,4,5,4,4,3,2,4,5,3,7,6,7,7,7,7,4,7,5,6,7,6,1,5,5,6,6,3,5,5,5,5,4,2,5,5,4,7,6,7,7,7,7,4,7,5,7,7,7,1
31035,1985,7,7,6,1,5,5,4,7,5,4,4,6,4,7,7,5,6,3,6,5,6,6,6,3,5,4,0,7,7,6,2,5,6,4,7,5,4,5,6,4,7,7,5,6,3,6,5,6,6,6,3,5,5,0
31035,1986,4,4,6,4,6,6,4,7,4,5,4,5,5,5,5,7,6,5,3,6,4,6,3,5,5,5,0,5,6,6,4,7,6,4,7,4,5,4,6,5,5,5,7,6,5,4,6,5,7,4,6,6,5,0
31035,1987,7,5,6,7,4,7,4,2,2,5,5,5,3,5,3,6,7,7,4,3,3,6,7,5,6,6,1,7,5,6,7,4,7,4,2,3,6,5,6,3,5,4,6,7,7,4,3,4,6,7,5,6,6,1
31035,1988,3,6,7,6,5,6,7,4,5,6,7,6,6,6,4,5,7,6,6,6,5,6,7,5,5,5,1,5,6,7,6,5,7,7,4,5,7,7,6,6,6,4,5,7,6,6,6,6,6,7,6,5,5,1
31035,1989,7,7,7,6,6,6,4,4,7,5,5,5,5,6,5,3,7,6,7,6,5,6,4,4,7,7,1,7,7,7,6,6,7,4,4,7,5,5,5,5,6,6,4,7,6,7,6,5,6,6,4,7,7,1
31035,1990,7,5,7,4,6,4,2,5,4,3,3,3,6,5,6,6,5,3,6,5,5,7,7,6,5,7,1,7,6,7,5,6,4,3,5,4,5,4,3,6,6,6,6,5,3,6,6,5,7,7,6,5,7,1
31035,1991,6,4,4,6,2,6,5,3,3,6,3,5,7,6,4,7,5,6,4,5,6,7,7,5,7,7,1,6,5,6,6,2,6,5,3,4,6,6,5,7,6,5,7,5,6,4,5,6,7,7,6,7,7,1
31035,1992,6,7,5,6,7,5,3,4,5,3,3,5,6,3,1,5,4,5,5,6,6,6,4,6,5,6,1,6,7,5,7,7,6,4,5,5,5,3,5,7,3,1,5,4,5,5,6,6,6,4,7,5,6,1
31035,1993,3,3,5,7,5,1,4,5,5,6,5,4,3,0,2,2,2,6,6,5,3,3,6,6,4,3,1,3,4,5,7,6,1,4,5,5,6,5,4,3,3,2,2,2,6,6,5,3,3,6,7,4,4,1
31035,1994,7,3,6,5,3,5,6,6,5,5,5,4,6,2,5,3,4,3,3,6,6,7,6,7,6,4,1,7,4,6,5,3,5,6,7,5,5,5,4,6,3,5,4,4,4,3,7,6,7,6,7,6,4,1
31035,1995,7,4,2,5,4,1,4,3,2,1,6,6,5,5,7,5,4,6,6,4,6,6,6,7,5,6,0,7,4,2,5,4,2,4,4,4,2,6,6,6,5,7,5,4,6,6,5,7,6,6,7,5,6,0
31035,1996,7,6,5,7,3,2,4,3,2,6,6,4,7,7,5,5,5,4,4,4,5,6,6,6,3,4,1,7,6,5,7,5,2,4,4,2,6,6,4,7,7,5,5,5,5,4,5,6,7,6,6,3,5,1
31035,1997,3,4,6,5,3,6,7,4,4,6,6,5,5,6,5,7,6,4,6,5,5,7,5,6,6,5,1,3,4,7,7,4,7,7,4,5,6,6,5,5,7,5,7,6,5,6,5,5,7,5,6,6,5,1
31035,1998,5,5,6,5,6,4,6,4,6,2,3,4,6,4,5,7,2,3,5,6,6,6,7,6,4,7,1,5,5,6,6,6,5,6,5,6,3,3,4,6,4,5,7,3,3,5,6,6,6,7,6,4,7,1
31035,1999,4,6,6,3,4,4,3,4,4,7,2,5,4,5,6,4,7,5,4,5,7,5,6,6,6,6,1,4,6,6,4,4,5,3,4,4,7,2,6,4,5,6,4,7,5,5,6,7,6,6,6,6,6,1
31035,2000,6,7,5,5,6,5,6,5,6,7,4,4,5,6,7,4,5,6,7,7,4,5,7,7,5,5,1,6,7,5,6,6,5,6,5,6,7,4,4,5,6,7,5,5,6,7,7,5,6,7,7,5,5,1
31035,2001,5,5,6,5,4,5,7,5,5,4,6,3,7,5,4,5,2,7,7,5,6,6,5,5,2,6,1,6,5,6,6,4,5,7,5,5,4,6,6,7,5,4,5,2,7,7,6,6,6,5,5,2,6,1
31035,2002,7,5,6,4,6,4,5,5,4,7,4,5,7,7,7,7,4,6,5,5,3,5,7,4,7,6,1,7,6,6,4,7,4,5,5,5,7,4,6,7,7,7,7,4,6,5,5,3,6,7,4,7,7,1
31035,2003,4,7,4,5,3,3,4,4,6,1,5,3,4,7,6,7,6,5,6,7,5,5,7,3,5,7,0,5,7,6,5,3,3,5,4,6,1,5,5,5,7,7,7,6,5,6,7,5,7,7,3,6,7,1
31035,2004,7,5,7,3,6,4,2,5,5,7,4,3,6,2,4,7,4,5,5,6,6,6,6,5,6,5,1,7,6,7,3,6,5,2,6,5,7,4,3,6,2,5,7,5,6,6,7,6,6,6,6,6,5,1
31035,2005,6,4,3,5,7,6,6,6,3,5,5,4,5,6,6,6,6,7,6,4,5,6,4,7,7,6,1,6,5,4,5,7,6,7,6,3,5,5,6,7,6,7,6,6,7,7,5,5,6,5,7,7,7,1
31035,2006,4,6,7,3,3,6,7,6,5,6,5,3,6,7,3,6,7,5,5,5,6,5,5,4,3,7,1,4,6,7,4,4,6,7,6,5,6,5,4,6,7,4,6,7,6,5,5,6,6,5,4,3,7,1
31035,2007,6,6,7,2,5,5,6,4,4,6,4,4,6,7,5,4,7,2,5,7,3,6,6,5,5,6,1,6,6,7,4,5,5,6,4,4,7,4,4,7,7,5,5,7,2,5,7,4,6,6,5,5,6,1
31035,2008,5,4,5,5,5,3,6,3,3,2,6,3,5,7,4,4,6,7,4,5,5,7,3,3,7,6,1,5,4,5,5,6,3,7,3,3,2,6,4,5,7,4,4,6,7,4,5,5,7,4,3,7,7,1
31035,2009,6,5,6,5,3,5,6,6,4,4,1,4,4,5,4,4,4,4,4,5,6,5,6,6,5,6,1,6,5,6,7,3,5,6,6,4,5,2,5,4,6,4,4,4,4,5,5,6,5,6,6,6,6,1
31035,2010,6,5,5,5,6,3,4,3,5,4,4,3,6,5,4,2,5,6,6,5,5,7,5,4,7,4,1,6,5,6,5,6,3,5,3,5,5,4,3,6,5,4,3,5,6,7,5,5,7,6,5,7,4,1
31035,2011,7,6,4,6,6,6,4,3,4,7,5,3,5,4,6,5,3,4,4,4,6,5,5,6,5,7,1,7,6,4,6,7,6,4,3,5,7,6,4,5,4,6,6,4,5,4,5,6,6,5,7,5,7,1
31035,2012,6,6,5,6,6,5,7,4,4,7,5,5,7,6,5,7,6,3,7,7,5,6,7,6,7,7,1,6,6,6,6,6,6,7,4,4,7,5,5,7,6,5,7,6,3,7,7,6,6,7,6,7,7,1
31035,2013,7,3,5,5,5,5,6,5,3,4,5,5,5,7,5,6,3,4,7,4,6,6,7,4,4,6,1,7,4,5,5,5,5,6,5,4,5,7,5,6,7,5,6,3,4,7,5,6,6,7,4,5,6,1
31035,2014,6,6,6,6,5,5,6,4,6,4,5,4,4,7,4,7,7,7,4,4,4,0,5,5,7,5,0,6,6,6,6,5,5,7,5,6,5,5,4,4,7,4,7,7,7,4,6,4,2,5,5,7,5,1
31035,2015,5,4,3,6,6,4,3,4,5,3,5,5,6,4,6,4,5,6,5,5,6,7,6,5,5,2,1,5,4,4,6,6,4,5,5,6,3,5,5,7,4,6,4,5,6,5,5,7,7,6,5,5,2,1
31035,2016,7,7,2,4,5,4,5,4,3,6,7,6,4,4,6,6,7,4,4,6,5,3,5,4,6,6,1,7,7,2,4,5,5,5,4,4,7,7,6,4,4,7,6,7,4,4,6,5,3,5,5,6,6,1
31035,2017,6,4,6,6,3,6,3,5,5,6,6,7,4,7,5,6,5,6,4,4,6,6,7,6,5,5,1,6,5,6,6,3,6,3,5,5,7,6,7,4,7,6,6,6,6,5,4,6,6,7,7,6,5,1
31035,2018,5,6,5,5,4,6,4,6,4,5,7,2,5,5,6,4,5,3,5,5,4,6,2,7,6,6,0,5,6,5,5,4,6,5,6,4,5,7,3,5,5,7,4,6,4,5,5,4,6,2,7,6,7,0
31035,2019,5,6,7,5,4,2,5,3,4,4,4,1,5,5,5,5,6,5,3,3,2,3,6,4,6,6,0,5,6,7,7,6,2,5,4,4,4,5,1,5,5,5,5,6,5,3,5,2,3,7,5,6,6,0
31035,2020,7,7,6,6,5,6,6,2,6,5,6,3,5,5,5,3,6,4,6,4,7,7,6,5,7,7,1,7,7,6,6,5,6,6,2,7,6,6,3,5,5,5,3,6,4,7,4,7,7,6,5,7,7,1
31035,2021,6,5,4,7,6,5,3,3,4,7,7,6,2,6,4,4,5,7,6,6,5,6,5,7,6,7,0,6,5,4,7,6,6,4,5,4,7,7,6,2,6,4,5,5,7,6,6,5,6,6,7,6,7,0
31035,2022,6,7,6,5,2,5,5,4,7,3,3,7,6,2,6,6,2,7,6,5,6,6,7,5,4,7,1,7,7,7,5,3,5,5,5,7,3,4,7,6,2,6,6,2,7,6,6,6,6,7,5,5,7,1
31035,2023,7,7,4,6,5,4,7,6,5,4,5,5,4,3,4,3,7,1,3,6,7,6,7,6,5,7,1,7,7,4,6,6,4,7,6,5,4,5,5,5,4,4,3,7,1,4,6,7,6,7,6,5,7,1
31035,2024,6,7,4,4,5,6,3,2,5,4,6,6,6,2,7,6,5,6,6,6,5,5,7,7,5,6,1,6,7,6,5,5,6,5,2,5,5,6,6,6,2,7,6,5,6,6,6,6,5,7,7,5,7,1
31037,1951,4,5,5,4,4,5,1,3,3,5,4,2,5,3,3,6,6,7,5,4,5,5,5,4,6,5,1,5,5,5,4,5,5,2,5,3,6,5,3,5,3,3,6,6,7,5,4,5,6,6,5,7,7,1
31037,1952,7,3,4,5,5,5,5,3,6,7,6,5,3,6,5,6,7,4,2,5,4,3,7,6,5,7,1,7,4,5,5,5,5,5,4,6,7,6,5,4,6,5,6,7,4,2,5,4,3,7,6,6,7,1
31037,1953,5,4,6,5,1,6,4,5,5,4,7,5,4,4,5,5,7,6,4,7,7,7,6,7,7,7,1,5,4,6,5,3,6,6,6,6,5,7,5,5,6,5,5,7,7,4,7,7,7,6,7,7,7,1
31037,1954,7,7,3,7,3,7,5,5,3,5,6,3,7,6,6,6,6,3,3,3,4,7,7,5,6,6,1,7,7,3,7,4,7,6,5,3,5,6,4,7,7,6,7,6,4,3,4,4,7,7,6,6,6,1
31037,1955,7,6,6,4,7,6,7,5,5,2,4,2,6,6,4,6,7,7,6,7,7,6,7,7,2,4,1,7,6,7,4,7,7,7,5,5,4,4,4,6,6,4,6,7,7,6,7,7,6,7,7,3,5,1
31037,1956,5,7,7,6,4,5,6,7,5,3,7,4,4,3,5,4,7,4,4,3,7,7,6,7,7,7,1,6,7,7,6,5,5,6,7,5,4,7,4,4,3,5,4,7,4,4,4,7,7,6,7,7,7,1
31037,1957,4,7,5,5,7,4,3,4,7,6,2,5,6,5,4,4,5,5,5,6,6,2,4,2,4,7,1,4,7,6,5,7,4,3,5,7,6,2,5,6,5,4,4,6,5,6,6,7,2,4,4,5,7,1
31037,1958,2,7,5,4,7,5,4,7,5,6,5,2,6,2,3,5,4,5,5,5,5,7,4,6,7,7,1,2,7,5,4,7,5,6,7,5,6,5,4,6,3,3,5,5,6,5,5,5,7,4,6,7,7,1
31037,1959,5,6,4,7,3,3,5,2,2,7,7,3,3,5,6,5,7,2,5,5,6,6,7,7,3,3,1,5,7,4,7,4,3,6,2,3,7,7,3,3,5,7,5,7,4,5,5,7,6,7,7,4,5,1
31037,1960,5,6,6,6,4,6,5,2,7,6,1,4,4,7,4,6,5,5,5,5,4,5,6,7,5,4,1,5,6,6,6,4,6,5,2,7,6,3,4,4,7,5,6,6,6,5,6,6,5,6,7,5,5,1
31037,1961,7,2,7,7,6,4,4,7,4,4,5,7,7,6,3,5,4,6,5,7,4,5,2,4,5,5,0,7,2,7,7,6,5,4,7,5,4,5,7,7,6,3,5,5,6,5,7,4,5,4,4,5,7,0
31037,1962,7,4,7,5,6,7,4,3,3,0,6,5,6,6,2,5,4,4,5,7,3,5,4,5,6,7,0,7,4,7,7,7,7,4,3,4,0,6,6,6,6,2,6,4,4,5,7,4,5,4,5,7,7,0
31037,1963,6,5,7,5,4,6,5,7,4,3,4,5,3,4,4,5,5,3,4,6,6,3,5,5,5,6,1,7,6,7,5,5,6,5,7,5,4,5,5,3,5,5,5,5,3,5,6,7,3,5,5,5,6,1
31037,1964,4,6,4,3,6,3,5,5,7,6,1,3,7,2,3,7,7,4,4,5,5,4,3,6,3,6,1,4,6,5,4,6,3,5,5,7,6,1,3,7,2,4,7,7,4,4,5,5,4,4,6,3,6,1
31037,1965,4,4,7,5,6,5,3,1,6,3,2,7,5,4,4,3,5,6,5,7,4,6,3,3,2,5,0,5,5,7,5,6,5,4,1,6,3,2,7,5,4,4,3,5,7,5,7,4,6,3,4,2,5,0
31037,1966,7,7,5,6,7,2,6,4,5,1,3,6,4,7,5,6,3,5,5,5,4,6,5,6,5,4,0,7,7,5,6,7,4,6,4,6,1,4,7,5,7,5,6,3,5,6,6,4,6,5,6,5,5,1
31037,1967,7,3,6,5,5,5,7,7,1,3,0,5,5,7,4,7,3,4,4,5,7,6,6,5,5,6,1,7,4,6,5,6,7,7,7,2,3,0,5,5,7,5,7,4,5,4,6,7,6,6,5,5,6,1
31037,1968,4,5,3,5,7,5,6,3,6,7,5,5,3,6,7,6,5,4,4,5,7,2,5,7,3,6,1,6,5,4,6,7,6,6,5,6,7,5,6,3,7,7,6,6,4,5,5,7,4,6,7,3,6,1
31037,1969,6,7,4,6,5,4,4,5,6,7,4,5,4,4,6,4,6,4,5,7,6,6,6,5,6,7,1,6,7,4,7,5,4,4,6,6,7,4,5,5,5,6,4,6,4,6,7,6,6,6,5,6,7,1
31037,1970,7,5,4,6,5,6,4,4,4,7,2,4,7,5,3,5,5,4,7,6,6,7,6,4,4,5,1,7,5,4,6,6,6,5,5,4,7,2,6,7,5,3,5,5,4,7,6,6,7,6,5,5,5,1
31037,1971,7,7,6,6,6,3,5,6,5,4,4,6,6,4,3,6,5,5,6,5,6,6,6,7,6,6,1,7,7,6,6,6,3,5,7,6,4,4,6,6,4,4,6,5,5,6,6,6,6,6,7,6,6,1
31037,1972,6,7,3,4,3,3,5,5,3,6,5,4,5,5,6,3,5,4,5,7,5,6,5,2,5,6,0,6,7,3,4,3,4,5,5,4,6,5,5,6,6,6,3,5,4,5,7,5,6,6,3,5,6,0
31037,1973,6,5,4,5,4,4,7,5,3,4,4,6,6,3,7,3,5,6,6,5,6,6,5,4,5,2,0,6,6,4,6,5,4,7,5,4,4,4,6,6,3,7,3,6,6,6,5,6,6,5,4,5,2,1
31037,1974,5,4,5,6,7,4,4,5,3,5,5,7,7,6,7,7,6,5,5,4,6,4,6,6,7,7,1,5,4,6,6,7,4,4,5,3,5,5,7,7,7,7,7,7,5,5,4,6,5,6,6,7,7,1
31037,1975,4,3,4,4,6,5,7,4,5,3,3,3,6,7,7,5,5,5,6,3,7,6,5,6,7,6,0,5,5,4,4,6,5,7,4,6,3,4,3,6,7,7,5,5,5,6,4,7,6,5,7,7,7,1
31037,1976,6,7,3,2,7,6,6,4,7,7,6,6,6,5,7,5,4,5,7,4,7,7,6,4,4,6,1,6,7,5,3,7,6,6,4,7,7,7,7,6,6,7,5,4,5,7,5,7,7,6,4,5,6,1
31037,1977,4,5,2,6,4,5,3,4,4,7,4,2,5,7,6,5,5,5,3,5,4,5,5,4,6,5,0,5,5,3,7,4,6,5,4,4,7,4,2,7,7,6,5,5,5,4,5,4,6,5,4,6,5,0
31037,1978,4,3,2,4,6,5,6,5,1,7,7,4,5,5,6,4,6,6,5,6,6,5,6,4,5,7,1,4,3,3,5,6,5,7,5,3,7,7,4,6,5,6,5,6,7,6,6,6,6,7,4,5,7,1
31037,1979,6,5,6,6,5,4,5,7,6,5,5,1,5,2,7,6,6,5,6,4,4,4,5,5,7,7,1,6,5,6,6,5,5,5,7,6,5,5,3,5,2,7,6,6,5,6,4,4,4,6,6,7,7,1
31037,1980,4,7,7,7,7,7,2,7,2,4,5,4,7,5,7,3,5,5,5,3,5,4,6,6,6,7,1,5,7,7,7,7,7,2,7,2,4,5,4,7,6,7,4,5,5,5,3,5,5,6,6,7,7,1
31037,1981,6,6,6,6,6,5,2,6,6,6,4,6,4,5,7,3,2,5,6,6,4,4,6,7,6,4,1,6,7,7,6,6,6,3,6,6,6,5,6,4,5,7,3,3,6,6,6,4,4,6,7,6,4,1
31037,1982,4,6,5,6,4,3,0,1,3,5,5,6,5,3,5,3,6,7,4,4,6,5,7,2,5,6,0,6,6,5,6,5,4,1,1,4,6,5,6,5,3,5,4,6,7,4,4,6,5,7,2,5,6,0
31037,1983,6,2,7,7,4,5,2,7,5,6,3,4,4,7,7,5,3,5,6,7,4,7,6,6,6,5,0,6,2,7,7,4,5,3,7,6,6,3,4,4,7,7,5,5,5,6,7,4,7,7,6,6,5,0
31037,1984,3,1,6,4,2,4,3,5,4,3,1,4,7,3,6,5,5,6,7,7,5,7,5,6,7,6,1,3,1,6,4,2,5,5,5,4,3,2,4,7,3,6,5,6,6,7,7,5,7,5,6,7,7,1
31037,1985,7,7,6,1,5,5,4,6,4,5,2,6,5,7,7,4,5,4,6,3,4,6,6,3,4,3,0,7,7,6,1,5,5,4,6,4,5,3,6,5,7,7,5,5,5,6,3,5,6,6,3,4,5,0
31037,1986,4,5,4,4,6,6,4,6,4,5,3,5,4,5,4,7,6,4,2,4,5,6,2,6,4,3,0,4,5,4,4,7,6,4,6,4,6,3,5,5,5,4,7,6,5,2,4,5,6,3,6,4,4,0
31037,1987,7,5,6,7,4,7,5,2,3,7,5,4,5,6,1,6,6,6,4,5,3,6,6,4,5,7,1,7,5,6,7,4,7,6,2,4,7,5,4,5,6,3,6,6,7,4,5,5,6,6,4,5,7,1
31037,1988,4,6,7,4,5,5,7,3,5,6,7,6,5,6,2,4,7,6,6,6,5,7,5,6,4,5,1,4,6,7,5,6,6,7,3,6,6,7,6,5,6,2,4,7,6,6,6,5,7,5,6,5,5,1
31037,1989,6,7,5,6,5,6,5,7,5,4,6,5,4,6,6,3,7,5,6,7,3,4,3,4,7,7,1,7,7,6,6,5,6,5,7,6,5,7,5,5,7,7,3,7,5,7,7,4,4,3,4,7,7,1
31037,1990,7,5,6,7,6,4,3,4,5,4,4,3,7,6,3,6,5,3,6,5,5,7,6,7,5,7,1,7,5,7,7,6,4,3,4,6,4,4,3,7,6,4,6,5,4,6,6,6,7,6,7,5,7,1
31037,1991,7,3,4,5,2,6,4,4,2,6,3,6,7,6,6,7,6,6,3,7,7,7,6,4,7,6,1,7,4,5,5,2,6,4,4,2,6,3,6,7,6,6,7,6,6,5,7,7,7,7,4,7,7,1
31037,1992,6,7,5,7,7,6,5,4,5,4,6,5,6,2,3,6,2,4,4,5,6,5,3,5,6,6,1,6,7,5,7,7,6,5,5,5,5,6,5,6,2,3,7,3,5,4,6,6,5,3,6,6,6,1
31037,1993,5,3,3,7,6,1,5,4,3,5,5,4,3,1,3,3,2,7,5,3,5,4,5,6,4,3,1,5,3,4,7,6,1,5,5,3,6,5,4,3,2,3,3,2,7,6,3,5,4,5,7,4,5,1
31037,1994,7,5,6,5,5,5,6,6,3,4,6,1,7,2,5,5,4,4,4,7,6,4,6,7,5,4,1,7,6,7,5,5,5,6,6,4,6,7,2,7,2,5,6,4,5,6,7,6,5,6,7,6,4,1
31037,1995,7,3,2,6,1,3,6,5,2,3,6,6,5,5,7,6,5,5,6,4,4,6,6,6,4,6,0,7,3,2,6,2,4,6,5,4,3,6,6,6,5,7,6,5,5,6,5,4,6,6,6,4,7,0
31037,1996,7,6,5,6,3,4,5,3,2,5,5,3,7,5,6,3,4,6,4,5,5,6,5,6,5,4,1,7,6,5,7,3,4,5,3,3,6,6,4,7,5,6,4,5,6,4,5,5,6,5,7,5,4,1
31037,1997,3,4,5,5,4,6,7,5,5,6,6,5,4,5,4,6,5,6,6,5,5,5,5,5,5,5,1,3,4,6,5,4,6,7,5,5,6,6,5,4,5,4,6,6,6,6,5,5,5,5,5,6,5,1
31037,1998,5,5,4,5,5,6,5,4,5,1,3,4,6,2,7,7,5,4,5,6,5,6,7,7,4,7,1,5,5,6,6,5,6,6,5,5,1,3,4,6,2,7,7,5,4,5,6,6,6,7,7,5,7,1
31037,1999,4,2,5,4,5,4,3,4,4,6,1,6,4,6,6,3,6,7,5,4,7,7,5,6,6,7,1,5,3,5,4,5,4,4,4,4,6,3,6,4,6,6,3,6,7,5,4,7,7,5,7,6,7,1
31037,2000,7,6,5,6,6,5,6,5,5,6,3,6,3,4,6,4,5,6,7,6,4,5,6,7,5,5,1,7,6,5,6,6,5,6,5,5,6,4,6,4,5,6,4,5,6,7,6,4,6,6,7,5,7,1
